"","title","topic","time","path"
"167","男團成員脫隊發片　閉關暴肥10公斤(16229)","娛樂","22:58","/realtimenews/article/entertainment/20160713/907394/男團成員脫隊發片　閉關暴肥10公斤"
"168","【央廣RTI】雙眼失明卻成為一代天后(2568)","生活","22:56","/realtimenews/article/life/20160713/907300/【央廣RTI】雙眼失明卻成為一代天后"
"169","【更新】不懂就落伍了　《Pokémon ...(78620)","3C","22:55","/realtimenews/article/3c/20160713/907211/【更新】不懂就落伍了　《PokémonGo》玩法教學看過來"
"170","【法廣RFI】俄駭客60小時在台盜領8千...(2646)","社會","22:50","/realtimenews/article/local/20160713/907555/【法廣RFI】俄駭客60小時在台盜領8千萬"
"171","頭份市代會副主席涉詐1億　逃10天落網(27687)","社會","22:49","/realtimenews/article/local/20160713/907552/頭份市代會副主席涉詐1億　逃10天落網"
"172","我不接受南海仲裁結果　李大維：與美方溝通...(9276)","政治","22:48","/realtimenews/article/politics/20160713/906894/我不接受南海仲裁結果　李大維：與美方溝通過"
"173","【環境資訊】民營電廠促協金不透明 立委修...(743)","生活","22:47","/realtimenews/article/life/20160713/907554/【環境資訊】民營電廠促協金不透明立委修《電業法》管制初審通過"
"174","阿喜唱到肩帶崩斷　JR飆海豚音力抗(8605)","娛樂","22:44","/realtimenews/article/entertainment/20160713/907395/阿喜唱到肩帶崩斷　JR飆海豚音力抗"
"175","旅客夜宿溫哥華機場　華航發抵用券補償(4861)","生活","22:44","/realtimenews/article/life/20160713/907553/旅客夜宿溫哥華機場　華航發抵用券補償"
"176","急診室毆4護理師　女兒：對方態度不好(463877)","社會","22:42","/realtimenews/article/local/20160713/907311/急診室毆4護理師　女兒：對方態度不好"
"177","專偷女學生制服　癡漢：圍著衣香共枕眠(9021)","社會","22:41","/realtimenews/article/local/20160713/907217/專偷女學生制服　癡漢：圍著衣香共枕眠"
"178","士林爆乳茶葉蛋　顧客讚：這麼有料(67483)","生活","22:40","/realtimenews/article/life/20160713/907308/士林爆乳茶葉蛋　顧客讚：這麼有料"
"179","美薩德部署星州　引居民強烈抗議(2219)","國際","22:40","/realtimenews/article/international/20160713/907548/美薩德部署星州　引居民強烈抗議"
"180","【法廣RFI】共護南海主權? 兩岸無溝通(1728)","政治","22:40","/realtimenews/article/politics/20160713/907549/【法廣RFI】共護南海主權?兩岸無溝通"
"181","趁颱風夜「偷襲」解禁加牛 立委批衛福部程...(1357)","生活","22:37","/realtimenews/article/life/20160713/907546/趁颱風夜「偷襲」解禁加牛立委批衛福部程序有問題"
"182","陳大天專輯飄衰味　留鬍被虧「更醜了」(9855)","娛樂","22:35","/realtimenews/article/entertainment/20160713/907481/陳大天專輯飄衰味　留鬍被虧「更醜了」"
"183","【速配】喪妻導演認愛　夏于喬嬌嗔「隨便他...(153294)","娛樂","22:30","/realtimenews/article/entertainment/20160713/906963/【速配】喪妻導演認愛　夏于喬嬌嗔「隨便他」"
"184","中國徵用民航機　南沙新建機場試飛成功(4402)","國際","22:30","/realtimenews/article/international/20160713/907535/中國徵用民航機　南沙新建機場試飛成功"
"185","【法廣RFI】南海仲裁俄媒報導沒力挺中國(3286)","國際","22:30","/realtimenews/article/international/20160713/907544/【法廣RFI】南海仲裁俄媒報導沒力挺中國"
"186","亞洲綜合格鬥技風潮興起　淡馬錫也霍霍霍霍...(1964)","財經","22:30","/realtimenews/article/finance/20160713/907545/亞洲綜合格鬥技風潮興起　淡馬錫也霍霍霍霍～"
"187","少年保麗龍戲水遭捲走　直昇機海上救援撿一...(36459)","社會","22:28","/realtimenews/article/local/20160713/907495/少年保麗龍戲水遭捲走　直昇機海上救援撿一命"
"188","華航將檢討航班　冬季班表不必要的航班不飛(3781)","生活","22:28","/realtimenews/article/life/20160713/907542/華航將檢討航班　冬季班表不必要的航班不飛"
"189","大巨蛋復工案　北市府：呼籲遠雄把握最後時...(8122)","生活","22:25","/realtimenews/article/life/20160713/907320/大巨蛋復工案　北市府：呼籲遠雄把握最後時間"
"190","【環境資訊】歐盟稱以「永續管理」取代象牙...(1681)","生活","22:25","/realtimenews/article/life/20160713/907541/【環境資訊】歐盟稱以「永續管理」取代象牙禁令非洲近30國傻眼"
"191","李維維逼瘋自己　竟嚴重缺鐵型貧血(18269)","娛樂","22:21","/realtimenews/article/entertainment/20160713/907336/李維維逼瘋自己　竟嚴重缺鐵型貧血"
"192","【有片】證明太平島是島　立委提議生小孩與...(22697)","政治","22:20","/realtimenews/article/politics/20160713/906925/【有片】證明太平島是島　立委提議生小孩與行銷太平水"
"193","【更新】黃浩然陽春砲　猿隊史千轟10:9...(17631)","體育","22:20","/realtimenews/article/sports/20160713/907370/【更新】黃浩然陽春砲　猿隊史千轟10:9勝獅"
"194","第三嫌身分曝光　疑攜8000萬入住君悅(23491)","社會","22:20","/realtimenews/article/local/20160713/907432/第三嫌身分曝光　疑攜8000萬入住君悅"
"195","【環境資訊】森林萎縮嚴重 婆羅洲猩猩入列...(698)","生活","22:20","/realtimenews/article/life/20160713/907537/【環境資訊】森林萎縮嚴重婆羅洲猩猩入列「極度瀕危」物種"
"196","Google愚人節玩笑　催生手遊狂潮(15297)","國際","22:20","/realtimenews/article/international/20160713/907538/Google愚人節玩笑　催生手遊狂潮"
"197","【法廣RFI】中國南海主權聲索語言更明確(1320)","論壇","22:20","/realtimenews/article/forum/20160713/907540/【法廣RFI】中國南海主權聲索語言更明確"
"198","【環境資訊】紅樹林巨型QR code護岸...(686)","生活","22:16","/realtimenews/article/life/20160713/907533/【環境資訊】紅樹林巨型QRcode護岸台藝術家巧思救吐瓦魯"
"199","【法廣RFI】李克強:正在解決產能過剩問...(2151)","財經","22:15","/realtimenews/article/finance/20160713/907534/【法廣RFI】李克強:正在解決產能過剩問題"
"200","「史上最正系花」　她讓280名男大生列隊...(126474)","正妹","22:14","/realtimenews/article/beauty/20160713/907525/「史上最正系花」　她讓280名男大生列隊慶生"
"201","佼佼爆肌過招四爺　吳奇隆只愛媽媽味(8594)","娛樂","22:13","/realtimenews/article/entertainment/20160713/907527/佼佼爆肌過招四爺　吳奇隆只愛媽媽味"
"202","設比武陷阱挑人腳筋　「朱元璋孫」終於認了(119300)","社會","22:08","/realtimenews/article/local/20160713/907260/設比武陷阱挑人腳筋　「朱元璋孫」終於認了"
"203","【環境資訊】讓地方有權禁燒生煤 時代力量...(711)","生活","22:07","/realtimenews/article/life/20160713/907530/【環境資訊】讓地方有權禁燒生煤時代力量修《空污法》爭取週五闖關"
"204","第3方喬蛋破局　「柯P不喜歡我」(42028)","地產","22:06","/realtimenews/article/property/20160713/907213/第3方喬蛋破局　「柯P不喜歡我」"
"205","【法廣RFI】南海""開戰""網路賭盤賠率甚...(2405)","社會","22:05","/realtimenews/article/local/20160713/907526/【法廣RFI】南海"
"206","被控掌摑護理師　林婦否認稱抓傷  (35459)","社會","22:02","/realtimenews/article/local/20160713/907513/被控掌摑護理師　林婦否認稱抓傷"
"207","小栗旬練戲吵死人　鄰居怒「快搬走」(9341)","娛樂","22:01","/realtimenews/article/entertainment/20160713/907173/小栗旬練戲吵死人　鄰居怒「快搬走」"
"208","累了嗎～美股開高走低　載沉載浮(2552)","財經","22:01","/realtimenews/article/finance/20160713/907528/累了嗎～美股開高走低　載沉載浮"
"209","復興空難董座、機師均不起訴　復興：尊重司...(2093)","生活","21:57","/realtimenews/article/life/20160713/907207/復興空難董座、機師均不起訴　復興：尊重司法"
"210","【環境資訊】農田水利會改公部門 公聽會共...(1492)","生活","21:54","/realtimenews/article/life/20160713/907522/【環境資訊】農田水利會改公部門公聽會共識：三年後改制"
"211","三鐵名模賈永婕　樂當台東風災復原志工(3175)","社會","21:51","/realtimenews/article/local/20160713/907511/三鐵名模賈永婕　樂當台東風災復原志工"
"212","亞青男排臺灣3比1力克巴基斯坦(2446)","體育","21:51","/realtimenews/article/sports/20160713/907521/亞青男排臺灣3比1力克巴基斯坦"
"213","【壹週刊】影后竟然要「學」哭！原來是這部...(1359)","壹週刊","21:50","/realtimenews/article/nextmag/20160713/906593/【壹週刊】影后竟然要「學」哭！原來是這部戲教會楊貴媚…"
"214","【名校籃賽】盧冠軒爆衝23分　台師大輕取...(3298)","體育","21:50","/realtimenews/article/sports/20160713/907384/【名校籃賽】盧冠軒爆衝23分　台師大輕取名古屋"
"215","女遊客被襲胸　動物園猩猩趁合照摸一把(11427)","國際","21:48","/realtimenews/article/international/20160713/907518/女遊客被襲胸　動物園猩猩趁合照摸一把"
"216","郭富城腦中沒女友　閉關練唱養體力(5234)","娛樂","21:46","/realtimenews/article/entertainment/20160713/907383/郭富城腦中沒女友　閉關練唱養體力"
"217","范爺搭強國小鮮肉　再創復古潮流(5352)","時尚","21:46","/realtimenews/article/fashion/20160713/907420/范爺搭強國小鮮肉　再創復古潮流"
"218","【有片】200年來首見　日本天皇：想在生...(53778)","國際","21:45","/realtimenews/article/international/20160713/907371/【有片】200年來首見　日本天皇：想在生前退位"
"219","【法廣RFI】威懾!陸公布南海軍演飛彈攻...(5649)","國際","21:45","/realtimenews/article/international/20160713/907510/【法廣RFI】威懾!陸公布南海軍演飛彈攻擊照片"
"220","【醜聞不斷】不只海軍有事　陸軍也爆共諜案(73970)","社會","21:44","/realtimenews/article/local/20160713/906973/【醜聞不斷】不只海軍有事　陸軍也爆共諜案"
"221","調查局20碩博士資安菁英　協查ATM盜領...(18333)","社會","21:43","/realtimenews/article/local/20160713/907224/調查局20碩博士資安菁英　協查ATM盜領案"
"222","【公庫】137間大學帶頭違法?「學習型」...(2131)","政治","21:37","/realtimenews/article/politics/20160713/907516/【公庫】137間大學帶頭違法?「學習型」助理百花齊放?!"
"223","【法廣RFI】日本防長訪印推南海軍事合作...(870)","國際","21:35","/realtimenews/article/international/20160713/907514/【法廣RFI】日本防長訪印推南海軍事合作?"
"224","韋禮安《Intro》苦磨半年　MV砸百萬...(2866)","娛樂","21:31","/realtimenews/article/entertainment/20160713/907377/韋禮安《Intro》苦磨半年　MV砸百萬玩特效"
"225","急診醫學會聲明　施暴者以公共危險罪嚴懲(9459)","生活","21:29","/realtimenews/article/life/20160713/907505/急診醫學會聲明　施暴者以公共危險罪嚴懲"
"226","【公庫】歷史上的今天：反對核二重啟 公民...(397)","政治","21:29","/realtimenews/article/politics/20160713/907509/【公庫】歷史上的今天：反對核二重啟公民提行政訴願"
"227","從螢幕竄出！？　家中驚現「貞子貓」(4329)","動物","21:26","/realtimenews/article/animal/20160713/907485/從螢幕竄出！？　家中驚現「貞子貓」"
"228","【公庫】歷史上的今天：雪谷纜車危黑熊 千...(1043)","政治","21:26","/realtimenews/article/politics/20160713/907508/【公庫】歷史上的今天：雪谷纜車危黑熊千人遊行台中市府抗議"
"229","【有片】《孤獨星球》亞洲十大景點　台東入...(13585)","國際","21:25","/realtimenews/article/international/20160713/906934/【有片】《孤獨星球》亞洲十大景點　台東入榜"
"230","【台灣特產】瘋狂三寶路上跑　警察杯杯好煩...(78110)","社會","21:22","/realtimenews/article/local/20160713/907001/【台灣特產】瘋狂三寶路上跑　警察杯杯好煩惱"
"231","【名校籃賽】名古屋學院大學雙胞胎聯手靠心...(3181)","體育","21:22","/realtimenews/article/sports/20160713/907390/【名校籃賽】名古屋學院大學雙胞胎聯手靠心電感應"
"232","吳奇隆會陳傑憲　根本就是兩個四爺(9532)","體育","21:22","/realtimenews/article/sports/20160713/907507/吳奇隆會陳傑憲　根本就是兩個四爺"
"233","【更新】糖價半年漲37%　台糖18公斤裝...(2147)","生活","21:21","/realtimenews/article/life/20160713/907476/【更新】糖價半年漲37　台糖18公斤裝沙拉油貴40元"
"234","【法廣RFI】台立法院主派海軍駐守太平島(3807)","國際","21:20","/realtimenews/article/international/20160713/907503/【法廣RFI】台立法院主派海軍駐守太平島"
"235","【環境資訊】紀錄人與自然共存之道 《上課...(343)","生活","21:17","/realtimenews/article/life/20160713/907499/【環境資訊】紀錄人與自然共存之道《上課了！生物多樣性4：綠色經濟幸福學》獲金鼎獎"
"236","【公庫】重用保守勢力無法改革，籲請總統撤...(1922)","政治","21:17","/realtimenews/article/politics/20160713/907502/【公庫】重用保守勢力無法改革，籲請總統撤回提名"
"237","傳奇樂團QUEEN首度來台　9月南港開唱...(2455)","娛樂","21:16","/realtimenews/article/entertainment/20160713/907489/傳奇樂團QUEEN首度來台　9月南港開唱！"
"238","【有片】美豔OL身陷情慾　竟一錯再錯(14048)","國際","21:15","/realtimenews/article/international/20160713/907496/【有片】美豔OL身陷情慾　竟一錯再錯"
"239","遇到佛心法官　更生人酒駕肇事判免刑(4874)","社會","21:14","/realtimenews/article/local/20160713/907472/遇到佛心法官　更生人酒駕肇事判免刑"
"240","紐西蘭北方小島連3震　最大規模6.2(841)","國際","21:12","/realtimenews/article/international/20160713/907498/紐西蘭北方小島連3震　最大規模6.2"
"241","陽岱鋼連7場安打　躍居洋聯打擊榜第2(15395)","體育","21:11","/realtimenews/article/sports/20160713/907494/陽岱鋼連7場安打　躍居洋聯打擊榜第2"
"242"," 【鄉民焦點】傻眼！兒縫傷口太痛老媽烙全...(37171)","社會","21:09","/realtimenews/article/local/20160713/907465/【鄉民焦點】傻眼！兒縫傷口太痛老媽烙全家痛扁4護士●護島拚創意！太平水、太平島寶寶超狂"
"243","【公庫】智障者家長總會：請朱澤民向智障者...(2568)","政治","21:09","/realtimenews/article/politics/20160713/907497/【公庫】智障者家長總會：請朱澤民向智障者道歉"
"244","【更新】滅村災民的嘶吼　自救會法院前抗議(3702)","社會","21:08","/realtimenews/article/local/20160713/907220/【更新】滅村災民的嘶吼　自救會法院前抗議"
"245","隋棠萬寶龍男包上身　帥氣不輸懷秋(8052)","時尚","21:08","/realtimenews/article/fashion/20160713/907416/隋棠萬寶龍男包上身　帥氣不輸懷秋"
"246","華信工會擬秋節休假　民航局：已備因應方案(1048)","生活","21:07","/realtimenews/article/life/20160713/907493/華信工會擬秋節休假　民航局：已備因應方案"
"247","吳鎮宇8歲兒小暖男　牽model娘過馬路(22269)","娛樂","21:06","/realtimenews/article/entertainment/20160713/907164/吳鎮宇8歲兒小暖男　牽model娘過馬路"
"248","【公庫】從輔大性侵案看被害者權益暨性平法...(1209)","社會","21:01","/realtimenews/article/local/20160713/907492/【公庫】從輔大性侵案看被害者權益暨性平法實施檢討"
"249","【公庫】松菸民團批遠雄巨蛋：何須自吹自擂...(2041)","社會","20:57","/realtimenews/article/local/20160713/907490/【公庫】松菸民團批遠雄巨蛋：何須自吹自擂，有種公開辯論"
"250","立委盼蔡英文登太平島捍衛主權　總統府：目...(9566)","政治","20:55","/realtimenews/article/politics/20160713/907197/立委盼蔡英文登太平島捍衛主權　總統府：目前沒規劃"
"251","不滿麥當勞服務差　兩女在櫃台與店員互毆(14462)","國際","20:53","/realtimenews/article/international/20160713/907487/不滿麥當勞服務差　兩女在櫃台與店員互毆"
"252","教練團滿意楊岱均　明天一軍代打OK啦(11420)","體育","20:50","/realtimenews/article/sports/20160713/907341/教練團滿意楊岱均　明天一軍代打OK啦"
"253","7月13日台灣彩券開獎號碼(2656)","生活","20:50","/realtimenews/article/life/20160713/907479/7月13日台灣彩券開獎號碼"
"254","【沃草】林昶佐：南海U型線主張陷「一中」...(3360)","政治","20:50","/realtimenews/article/politics/20160713/907488/【沃草】林昶佐：南海U型線主張陷「一中」框架應務實劃領海基線凸顯「臺灣不是中國一部分」│南海仲裁爭議"
"255","【你買了嗎】LINE股票夯到爆　加碼15...(6061)","財經","20:49","/realtimenews/article/finance/20160713/907486/【你買了嗎】LINE股票夯到爆　加碼15也要搶"
"256","趙藤雄批市府大巨蛋安檢報告「造假！」(109402)","地產","20:47","/realtimenews/article/property/20160713/907168/趙藤雄批市府大巨蛋安檢報告「造假！」"
"257","【糗了】田亞霍破解Pokémon GO挨...(76997)","娛樂","20:46","/realtimenews/article/entertainment/20160713/906905/【糗了】田亞霍破解PokémonGO挨轟　結果在台會上市"
"258","昔酒店大亨淪毒販　帶十字弓防身(19135)","社會","20:46","/realtimenews/article/local/20160713/907178/昔酒店大亨淪毒販　帶十字弓防身"
"259","周末來「桑」一下　騎車運動9453就是有...(2514)","副刊","20:46","/realtimenews/article/strange/20160713/907477/周末來「桑」一下　騎車運動9453就是有鬆"
"260","教授改良教具　讓艱澀定律容易入手(2044)","生活","20:45","/realtimenews/article/life/20160713/907480/教授改良教具　讓艱澀定律容易入手"
"261","王大陸被朴信惠逗樂　首爾飆唱《太陽》插曲(15385)","娛樂","20:42","/realtimenews/article/entertainment/20160713/907462/王大陸被朴信惠逗樂　首爾飆唱《太陽》插曲"
"262","【法廣RFI】法國經長人氣高挺進總統大選(720)","國際","20:40","/realtimenews/article/international/20160713/907469/【法廣RFI】法國經長人氣高挺進總統大選"
"263","樺漢升格？鴻海斥資5億元直接認購現增　(4341)","財經","20:40","/realtimenews/article/finance/20160713/907482/樺漢升格？鴻海斥資5億元直接認購現增　"
"264","【名校籃賽】中國女子冠軍北京師大禁區制霸(3120)","體育","20:36","/realtimenews/article/sports/20160713/907096/【名校籃賽】中國女子冠軍北京師大禁區制霸"
"265","【人氣天后】女星IG刷紀錄　喝這味400...(11903)","娛樂","20:33","/realtimenews/article/entertainment/20160713/907124/【人氣天后】女星IG刷紀錄　喝這味400萬人搶看"
"266","【狗仔偷拍】名攝影師帶妹被拍　美眉曾傳交...(113104)","娛樂","20:31","/realtimenews/article/entertainment/20160713/906619/【狗仔偷拍】名攝影師帶妹被拍　美眉曾傳交往林俊傑"
"267","【壹週刊】趙藤雄批柯私設刑堂  拆蛋神仙...(4622)","壹週刊","20:30","/realtimenews/article/nextmag/20160713/907453/【壹週刊】趙藤雄批柯私設刑堂拆蛋神仙也做不到"
"268","【一銀盜領】這張圖告訴你　雙北被盜領AT...(6125)","社會","20:30","/realtimenews/article/local/20160713/907470/【一銀盜領】這張圖告訴你　雙北被盜領ATM位置"
"269","時尚大姊頭又拍台灣女星！心如被連po啦(12085)","時尚","20:24","/realtimenews/article/fashion/20160713/907460/時尚大姊頭又拍台灣女星！心如被連po啦"
"270","別讓「寶貝」不開心　任天堂飆不動了(13135)","財經","20:21","/realtimenews/article/finance/20160713/907145/別讓「寶貝」不開心　任天堂飆不動了"
"271","遭指換包裝變相漲價　小7：何時漲未定案(31294)","生活","20:21","/realtimenews/article/life/20160713/907467/遭指換包裝變相漲價　小7：何時漲未定案"
"272","【球星駕到】NBA雷霆大鎖尬球SpeXi...(4514)","娛樂","20:20","/realtimenews/article/entertainment/20160713/907127/【球星駕到】NBA雷霆大鎖尬球SpeXial宏正晨翔"
"273","【獨家專訪】群星會金燕失婚遭逼進牛肉場　...(105375)","娛樂","20:15","/realtimenews/article/entertainment/20160713/906590/【獨家專訪】群星會金燕失婚遭逼進牛肉場　吊點滴賣唱養兒女"
"274","高雄暢遊GO觀光護照　夏季刊吃喝玩樂大方...(1921)","生活","20:15","/realtimenews/article/life/20160713/907468/高雄暢遊GO觀光護照　夏季刊吃喝玩樂大方送"
"275","國民黨逼立委簽切結書護黨產　王金平：沒人...(9308)","政治","20:13","/realtimenews/article/politics/20160713/907459/國民黨逼立委簽切結書護黨產　王金平：沒人在簽"
"276","法日混血兒KENZO　請出美少女戰士造新...(3433)","時尚","20:08","/realtimenews/article/fashion/20160713/907302/法日混血兒KENZO　請出美少女戰士造新衣"
"277","誰說蜂群神秘消失？　原來全躲在這裡(11580)","動物","20:08","/realtimenews/article/animal/20160713/907329/誰說蜂群神秘消失？　原來全躲在這裡"
"278","無人機玩《Pokémon GO》　網友：...(4562)","3C","20:07","/realtimenews/article/3c/20160713/907463/無人機玩《PokémonGO》　網友：肥宅找到方法啦"
"279","【法廣RFI】南海仲裁反應 台灣快過大陸(7836)","論壇","20:05","/realtimenews/article/forum/20160713/907380/【法廣RFI】南海仲裁反應台灣快過大陸"
"280","他才20歲　已躍居新加坡百大藝術家(3112)","地產","20:05","/realtimenews/article/property/20160713/907458/他才20歲　已躍居新加坡百大藝術家"
"281","【劣】裸身畫咒騙財色　色龍王判賠409萬(16807)","社會","20:03","/realtimenews/article/local/20160713/907203/【劣】裸身畫咒騙財色　色龍王判賠409萬"
"282","血染觀音坑溪　元凶找到了！(4860)","生活","20:03","/realtimenews/article/life/20160713/907442/血染觀音坑溪　元凶找到了！"
"283","防掌握偵辦進度　檢警全程監錄台鐵炸彈客(1758)","社會","20:02","/realtimenews/article/local/20160713/907435/防掌握偵辦進度　檢警全程監錄台鐵炸彈客"
"284","數百玩家聚集抓寶貝　居民氣到砸水球(25309)","國際","20:02","/realtimenews/article/international/20160713/907443/數百玩家聚集抓寶貝　居民氣到砸水球"
"285","3歲女童突衝入馬路　遭猛烈撞擊昏迷(41340)","社會","20:01","/realtimenews/article/local/20160713/907364/3歲女童突衝入馬路　遭猛烈撞擊昏迷"
"286","【法廣RFI】賈靜雯仲裁前Po美腿被痛罵(29195)","娛樂","20:00","/realtimenews/article/entertainment/20160713/907407/【法廣RFI】賈靜雯仲裁前Po美腿被痛罵"
"287","美開發商來台設點　公開佛州土地投資案(1304)","地產","20:00","/realtimenews/article/property/20160713/907452/美開發商來台設點　公開佛州土地投資案"
"288","【皮卡丘抓猴】男到前女友家收服寶貝　劈腿...(28327)","國際","19:59","/realtimenews/article/international/20160713/906862/【皮卡丘抓猴】男到前女友家收服寶貝　劈腿被抓包"
"289","捷運文湖線準度提高　將逐步減少隨車員(3866)","生活","19:57","/realtimenews/article/life/20160713/907275/捷運文湖線準度提高　將逐步減少隨車員"
"290","陳鏞基花蓮過33歲生日　期許今年20轟(2463)","體育","19:54","/realtimenews/article/sports/20160713/907350/陳鏞基花蓮過33歲生日　期許今年20轟"
"291","【醫藥新知】想讓胚胎幹細胞分化？也許可以...(1227)","國際","19:53","/realtimenews/article/international/20160713/907449/【醫藥新知】想讓胚胎幹細胞分化？也許可以試試看「挨餓」這個點子"
"292","【更新】里約奧運台灣獎金加碼　金牌2千萬...(5777)","體育","19:52","/realtimenews/article/sports/20160713/907419/【更新】里約奧運台灣獎金加碼　金牌2千萬變3千萬"
"293","【法廣RFI】日媒:中國南海對策了無新意(2510)","國際","19:50","/realtimenews/article/international/20160713/907446/【法廣RFI】日媒:中國南海對策了無新意"
"294","土豪學童要包養女主播　每月零用錢39萬花...(367522)","國際","19:48","/realtimenews/article/international/20160713/906748/土豪學童要包養女主播　每月零用錢39萬花不完"
"295","民進黨全代會前夕　傳技術性增黨代表票數搶...(1873)","政治","19:47","/realtimenews/article/politics/20160713/907417/民進黨全代會前夕　傳技術性增黨代表票數搶中常委"
"296","北高捷運曾遭殃　美情侶也塗鴉港鐵(1778)","國際","19:47","/realtimenews/article/international/20160713/907436/北高捷運曾遭殃　美情侶也塗鴉港鐵"
"297","【ATM防駭】蔡明忠：有聘抓駭高手當守護...(8174)","財經","19:46","/realtimenews/article/finance/20160713/907200/【ATM防駭】蔡明忠：有聘抓駭高手當守護神　沒問題"
"298","妮妮害《六弄》遭抵制　導演看開：做到最好...(13629)","娛樂","19:46","/realtimenews/article/entertainment/20160713/907295/妮妮害《六弄》遭抵制　導演看開：做到最好了"
"299","海研1號越界中國　今返基隆港(4008)","社會","19:45","/realtimenews/article/local/20160713/907361/海研1號越界中國　今返基隆港"
"300","電視分級將放寬　未來成人台可望看無碼片(115366)","生活","19:44","/realtimenews/article/life/20160713/907196/電視分級將放寬　未來成人台可望看無碼片"
"301","東西百斤美女PK！渡邊直美撞魔鬼剋星(5929)","娛樂","19:43","/realtimenews/article/entertainment/20160713/907206/東西百斤美女PK！渡邊直美撞魔鬼剋星"
"302","【法廣RFI】北京:建南海為和平友誼合作...(6846)","國際","19:40","/realtimenews/article/international/20160713/907425/【法廣RFI】北京:建南海為和平友誼合作之海"
"303","三度闖超商行竊　電梯裡忍不住喝開了(8477)","社會","19:36","/realtimenews/article/local/20160713/906980/三度闖超商行竊　電梯裡忍不住喝開了"
"304","【新新聞】霸氣習近平 中國夢再次遭遇挫折(4330)","政治","19:34","/realtimenews/article/politics/20160713/907434/【新新聞】霸氣習近平中國夢再次遭遇挫折"
"305","菜鳥人夫鳳小岳好會說　想帶老婆逛AllS...(2646)","時尚","19:32","/realtimenews/article/fashion/20160713/907404/菜鳥人夫鳳小岳好會說　想帶老婆逛AllSaints"
"306","【請回答】小鬼撕破臉沒在怕　結婚喜帖必炸...(67366)","娛樂","19:31","/realtimenews/article/entertainment/20160713/906750/【請回答】小鬼撕破臉沒在怕　結婚喜帖必炸羅志祥"
"307","【法廣RFI】英國脫歐時代正式開啟了(1735)","國際","19:30","/realtimenews/article/international/20160713/907421/【法廣RFI】英國脫歐時代正式開啟了"
"308","台幣看貶不貶　下半年料再創年內新高(4557)","財經","19:28","/realtimenews/article/finance/20160713/907422/台幣看貶不貶　下半年料再創年內新高"
"309"," 好糗！法國拖網漁船　撈到葡萄牙潛艇(48346)","國際","19:20","/realtimenews/article/international/20160713/907414/好糗！法國拖網漁船　撈到葡萄牙潛艇"
"310","【法廣RFI】加媒:中國會冒險成被排斥國...(3806)","國際","19:20","/realtimenews/article/international/20160713/907415/【法廣RFI】加媒:中國會冒險成被排斥國家嗎?"
"311","【美股創新高】日本直升機撒錢　亞股紅通通(9226)","財經","19:19","/realtimenews/article/finance/20160713/906847/【美股創新高】日本直升機撒錢　亞股紅通通"
"312","大同大股東倒戈　加入自救會(13164)","財經","19:18","/realtimenews/article/finance/20160713/907151/大同大股東倒戈　加入自救會"
"313","【GAME啥】南半球女王露胸迎戰韓小鮮肉(3996)","3C","19:18","/realtimenews/article/3c/20160713/907408/【GAME啥】南半球女王露胸迎戰韓小鮮肉"
"314","【富邦接手義大犀牛？】蔡明忠：八字還沒一...(6906)","財經","19:14","/realtimenews/article/finance/20160713/907181/【富邦接手義大犀牛？】蔡明忠：八字還沒一撇"
"315","中國網友砸iPhone　抗議美國插手仲裁...(3651)","國際","19:13","/realtimenews/article/international/20160713/907401/中國網友砸iPhone　抗議美國插手仲裁案"
"316","【民報】又傳急診暴力！縫合傷口痛竟狂毆護...(4038)","社會","19:11","/realtimenews/article/local/20160713/907413/【民報】又傳急診暴力！縫合傷口痛竟狂毆護理師　醫師公會：醫療暴力事件應列管"
"317","【壹週刊】無悔意秦偉　遭親友隔離(36845)","壹週刊","19:08","/realtimenews/article/nextmag/20160713/906812/【壹週刊】無悔意秦偉　遭親友隔離"
"318","台東百年糖廠毀損嚴重　文化部長：全力修復(2716)","生活","19:08","/realtimenews/article/life/20160713/907061/台東百年糖廠毀損嚴重　文化部長：全力修復"
"319","【壹週刊】舊愛被閨蜜陳喬恩搶走　夏于喬改...(189701)","壹週刊","19:05","/realtimenews/article/nextmag/20160713/906836/【壹週刊】舊愛被閨蜜陳喬恩搶走　夏于喬改戀喪妻導演"
"320","隋棠揮汗排熱氣　冰水伺候兒子消暑(12157)","娛樂","19:05","/realtimenews/article/entertainment/20160713/907163/隋棠揮汗排熱氣　冰水伺候兒子消暑"
"321","聚餐完要男生付小黃錢　給一千被女生嫌寒酸(19232)","國際","19:04","/realtimenews/article/international/20160713/907402/聚餐完要男生付小黃錢　給一千被女生嫌寒酸"
"322","AV彩美旬果獻愛心　拍賣原味衣助台東賑災(8240)","娛樂","19:03","/realtimenews/article/entertainment/20160713/907351/AV彩美旬果獻愛心　拍賣原味衣助台東賑災"
"323","【壹週刊】一銀駭客盜領案 俄男安卓斯尚未...(3681)","壹週刊","19:03","/realtimenews/article/nextmag/20160713/907403/【壹週刊】一銀駭客盜領案俄男安卓斯尚未離台8000萬疑在他身上"
"324","興航空難董座等13人全不起訴　賠償責任難...(58032)","社會","19:02","/realtimenews/article/local/20160713/907021/興航空難董座等13人全不起訴　賠償責任難脫"
"325","興航空難全不起訴　罹難者家屬：太不合理！(1506)","社會","19:02","/realtimenews/article/local/20160713/907398/興航空難全不起訴　罹難者家屬：太不合理！"
